	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
705	1633	0.0	0.5	0.5
706	1634	0.0	0.5	0.5
707	1635	0.5	1.0	1.0
708	1636	1.0	1.0	0.0
709	1637	0.0	0.0	0.0
710	1638	0.0	0.0	0.0
711	1639	0.0	0.0	0.0
712	164	0.0	0.5	0.5
713	1640	0.0	0.0	0.0
714	1641	0.0	0.5	0.5
715	1642	0.5	1.0	1.0
716	1643	0.0	1.0	1.0
717	1644	0.0	0.0	0.0
718	1645	0.0	0.5	0.5
719	1646	0.5	0.0	0.5
720	1647	0.0	0.5	0.5
721	1648	0.0	0.5	0.5
722	1649	0.0	0.0	0.0
723	165	0.0	0.0	0.0
724	1650	0.0	1.0	1.0
725	1651	0.0	0.0	0.0
726	1652	0.0	1.0	1.0
727	1653	0.0	1.0	1.0
728	1654	0.5	0.5	0.5
729	1655	0.5	1.0	0.5
730	1656	0.0	0.0	0.0
731	1657	0.0	0.0	0.0
732	1658	0.0	0.5	0.5
733	1659	0.5	0.0	0.5
734	166	0.0	0.5	0.5
735	1660	0.0	0.5	0.5
736	1661	0.0	0.0	0.0
737	1662	1.0	1.0	0.5
738	1663	0.5	0.5	1.0
739	1664	0.0	0.0	0.0
740	1665	0.5	0.5	1.0
741	1666	0.5	0.0	0.5
742	1667	0.0	0.0	0.0
743	1668	0.0	0.5	0.5
744	1669	0.0	0.5	0.5
745	167	0.0	0.0	0.0
746	1670	0.0	0.5	0.5
747	1671	0.5	1.0	1.0
748	1672	0.5	0.5	1.0
749	1673	0.0	0.0	0.0
750	1674	1.0	1.0	0.0
751	1675	0.0	1.0	1.0
752	1676	0.0	0.5	0.5
753	1677	0.0	1.0	1.0
754	1678	0.0	0.5	0.5
755	1679	1.0	1.0	0.5
756	168	0.5	1.0	1.0
757	1680	0.0	0.5	0.5
758	1681	0.5	1.0	1.0
759	1682	0.5	0.0	0.5
760	1683	0.5	0.0	0.5
761	1684	0.0	0.5	0.5
762	1685	0.5	1.0	1.0
763	1686	0.0	1.0	1.0
764	1687	0.0	0.0	0.0
765	1688	0.0	0.0	0.0
