	family	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
2472	PF00271	1523	0.0	1.0	1.0
2473	PF00271	1526	0.0	0.5	0.5
2474	PF00271	9718	0.0	0.5	0.5
2475	PF00271	17911	0.0	0.0	0.0
2476	PF00271	17918	0.0	0.5	0.5
2477	PF00271	17919	0.5	0.5	0.5
2478	PF00271	1536	0.0	0.5	0.5
2479	PF00271	17922	0.0	1.0	1.0
2480	PF00271	1540	0.5	0.5	0.0
2481	PF00271	1543	0.0	0.0	0.0
2482	PF00271	17930	0.0	1.0	1.0
2483	PF00271	9741	0.5	0.5	0.5
2484	PF00271	9742	0.0	1.0	1.0
2485	PF00271	17933	0.0	1.0	1.0
2486	PF00271	9753	0.0	0.0	0.0
2487	PF00271	9761	0.0	1.0	1.0
2488	PF00271	17953	0.0	0.0	0.0
2489	PF00271	1572	0.0	0.0	0.0
2490	PF00271	1574	0.0	1.0	1.0
2491	PF00271	1575	0.0	1.0	1.0
2492	PF00271	1579	0.0	0.0	0.0
2493	PF00271	17969	0.0	1.0	1.0
2494	PF00271	1592	0.0	0.5	0.5
2495	PF00271	9789	0.0	0.0	0.0
2496	PF00271	1602	0.5	0.0	0.5
2497	PF00271	1603	1.0	1.0	1.0
2498	PF00271	17986	0.0	0.0	0.0
2499	PF00271	9797	1.0	1.0	1.0
2500	PF00271	17987	0.0	0.5	0.5
2501	PF00271	17989	0.0	1.0	1.0
2502	PF00271	17992	0.0	0.5	0.5
2503	PF00271	9801	1.0	0.5	1.0
2504	PF00271	9809	0.0	0.0	0.0
2505	PF00271	9813	0.0	0.5	0.5
2506	PF00271	18009	0.0	1.0	1.0
2507	PF00271	9822	0.0	1.0	1.0
2508	PF00271	9824	1.0	1.0	0.5
2509	PF00271	18023	1.0	0.5	1.0
2510	PF00271	1640	0.5	1.0	0.5
2511	PF00271	18039	0.0	0.0	0.0
2512	PF00271	18042	0.0	0.5	0.5
2513	PF00271	9851	0.0	0.5	0.5
2514	PF00271	9863	0.0	1.0	1.0
2515	PF00271	1675	0.0	0.0	0.0
2516	PF00271	9869	0.0	0.5	0.5
2517	PF00271	9874	0.5	1.0	1.0
2518	PF00271	18071	0.0	1.0	1.0
2519	PF00271	1689	0.5	1.0	1.0
2520	PF00271	1690	0.0	1.0	1.0
2521	PF00271	18074	0.0	0.5	0.5
2522	PF00271	18082	0.5	1.0	0.5
2523	PF00271	9892	0.0	0.5	0.5
2524	PF00271	18089	0.0	1.0	1.0
2525	PF00271	9910	0.5	1.0	1.0
2526	PF00271	18102	0.5	1.0	0.5
2527	PF00271	9914	0.0	0.5	0.5
2528	PF00271	1723	0.0	1.0	1.0
2529	PF00271	1738	0.0	1.0	1.0
2530	PF00271	1740	0.0	1.0	1.0
2531	PF00271	9935	0.0	1.0	1.0
2532	PF00271	1746	0.0	1.0	1.0
2533	PF00271	1747	0.0	0.5	0.5
2534	PF00271	18131	0.0	0.5	0.5
2535	PF00271	9941	0.5	1.0	1.0
2536	PF00271	1750	1.0	0.5	1.0
2537	PF00271	9943	0.5	1.0	1.0
2538	PF00271	1754	0.0	0.0	0.0
2539	PF00271	18141	0.5	1.0	1.0
2540	PF00271	9953	0.5	0.5	0.5
2541	PF00271	18147	0.0	1.0	1.0
2542	PF00271	1769	0.5	0.5	1.0
2543	PF00271	9964	0.0	1.0	1.0
2544	PF00271	1773	0.0	1.0	1.0
2545	PF00271	18159	1.0	1.0	0.5
2546	PF00271	1776	0.0	1.0	1.0
2547	PF00271	1781	0.0	0.5	0.5
2548	PF00271	1784	0.5	1.0	1.0
2549	PF00271	9979	0.0	0.5	0.5
2550	PF00271	9990	0.0	0.0	0.0
2551	PF00271	10000	0.0	1.0	1.0
2552	PF00271	10012	0.5	0.5	0.5
2553	PF00271	18209	0.0	0.5	0.5
2554	PF00271	10020	0.0	1.0	1.0
2555	PF00271	18213	0.0	1.0	1.0
2556	PF00271	10023	0.5	1.0	1.0
2557	PF00271	1834	0.0	0.0	0.0
2558	PF00271	1843	0.0	1.0	1.0
2559	PF00271	1848	0.0	0.5	0.5
2560	PF00271	10041	0.5	1.0	0.5
2561	PF00271	1859	0.0	1.0	1.0
2562	PF00271	18244	0.0	0.5	0.5
2563	PF00271	1862	0.0	1.0	1.0
2564	PF00271	1863	0.0	0.0	0.0
2565	PF00271	10054	0.0	0.0	0.0
2566	PF00271	1868	0.0	0.5	0.5
2567	PF00271	18255	0.0	1.0	1.0
2568	PF00271	1881	0.0	1.0	1.0
2569	PF00271	10077	0.0	1.0	1.0
2570	PF00271	10083	0.0	1.0	1.0
2571	PF00271	10084	0.0	1.0	1.0
2572	PF00271	10087	0.5	1.0	1.0
2573	PF00271	18282	0.0	1.0	1.0
2574	PF00271	18284	0.0	0.5	0.5
2575	PF00271	1903	0.0	0.0	0.0
2576	PF00271	10102	0.0	1.0	1.0
2577	PF00271	10115	0.0	1.0	1.0
2578	PF00271	18310	0.0	1.0	1.0
2579	PF00271	1927	0.0	1.0	1.0
2580	PF00271	1928	0.5	1.0	1.0
2581	PF00271	1930	0.5	1.0	0.5
2582	PF00271	1936	0.5	1.0	1.0
2583	PF00271	10129	0.0	0.5	0.5
2584	PF00271	10131	0.0	0.5	0.5
2585	PF00271	10134	1.0	0.5	1.0
2586	PF00271	18328	0.0	1.0	1.0
2587	PF00271	18329	0.0	0.5	0.5
2588	PF00271	1956	0.5	1.0	1.0
2589	PF00271	1958	0.0	0.5	0.5
2590	PF00271	10151	0.5	1.0	1.0
2591	PF00271	10159	0.0	0.5	0.5
2592	PF00271	10163	0.0	1.0	1.0
2593	PF00271	18360	0.0	0.5	0.5
2594	PF00271	18365	0.0	1.0	1.0
2595	PF00271	1983	0.0	1.0	1.0
2596	PF00271	1987	0.5	0.5	0.0
2597	PF00271	18383	1.0	1.0	1.0
2598	PF00271	10194	0.0	0.5	0.5
2599	PF00271	2003	0.0	1.0	1.0
2600	PF00271	10198	0.0	0.5	0.5
2601	PF00271	18391	0.5	1.0	1.0
2602	PF00271	10200	0.0	1.0	1.0
2603	PF00271	10205	0.0	0.5	0.5
2604	PF00271	18397	0.0	1.0	1.0
2605	PF00271	10208	0.0	0.5	0.5
2606	PF00271	10220	0.0	0.5	0.5
2607	PF00271	2029	0.0	1.0	1.0
2608	PF00271	10221	0.0	0.5	0.5
2609	PF00271	18412	0.0	1.0	1.0
2610	PF00271	2032	0.5	1.0	1.0
2611	PF00271	10225	0.0	1.0	1.0
2612	PF00271	18418	0.0	0.5	0.5
2613	PF00271	10228	0.0	0.5	0.5
2614	PF00271	18421	0.0	0.5	0.5
2615	PF00271	18424	0.0	0.5	0.5
2616	PF00271	18428	0.0	0.5	0.5
2617	PF00271	2052	1.0	1.0	1.0
2618	PF00271	10245	0.0	0.5	0.5
2619	PF00271	18438	0.5	0.0	0.5
2620	PF00271	10249	0.0	1.0	1.0
2621	PF00271	2065	0.0	1.0	1.0
2622	PF00271	2066	0.0	1.0	1.0
2623	PF00271	10257	0.0	1.0	1.0
2624	PF00271	18449	1.0	1.0	1.0
2625	PF00271	18459	0.0	1.0	1.0
2626	PF00271	18461	0.5	1.0	1.0
2627	PF00271	10271	0.0	1.0	1.0
2628	PF00271	2081	0.0	1.0	1.0
2629	PF00271	10273	0.0	0.5	0.5
2630	PF00271	10283	0.0	1.0	1.0
2631	PF00271	10293	0.5	0.5	1.0
2632	PF00271	2102	0.0	1.0	1.0
2633	PF00271	2103	0.0	1.0	1.0
2634	PF00271	10297	0.5	0.0	0.5
2635	PF00271	10298	0.0	1.0	1.0
2636	PF00271	10302	0.0	1.0	1.0
2637	PF00271	18494	0.0	1.0	1.0
2638	PF00271	18501	0.5	0.0	0.5
2639	PF00271	2122	0.5	1.0	1.0
2640	PF00271	18510	0.0	0.5	0.5
2641	PF00271	10319	0.5	0.5	1.0
2642	PF00271	18511	0.5	1.0	1.0
2643	PF00271	18512	0.0	0.5	0.5
2644	PF00271	2135	0.0	1.0	1.0
2645	PF00271	2145	0.0	0.5	0.5
2646	PF00271	10341	0.0	1.0	1.0
2647	PF00271	18535	0.0	1.0	1.0
2648	PF00271	10351	0.5	1.0	1.0
2649	PF00271	18544	0.5	1.0	1.0
2650	PF00271	10353	1.0	1.0	0.0
2651	PF00271	18546	0.0	0.5	0.5
2652	PF00271	18550	0.5	0.5	0.0
2653	PF00271	2168	0.5	0.5	0.5
2654	PF00271	18562	0.5	1.0	1.0
2655	PF00271	18564	0.0	0.0	0.0
2656	PF00271	2189	0.0	0.5	0.5
2657	PF00271	18574	0.0	0.5	0.5
2658	PF00271	10383	0.0	1.0	1.0
2659	PF00271	2197	0.0	1.0	1.0
2660	PF00271	10393	0.0	1.0	1.0
2661	PF00271	2203	0.0	0.0	0.0
2662	PF00271	2204	0.0	1.0	1.0
2663	PF00271	2206	1.0	0.5	1.0
2664	PF00271	18596	0.0	0.5	0.5
2665	PF00271	18600	0.0	0.5	0.5
2666	PF00271	2217	0.0	1.0	1.0
2667	PF00271	10413	0.0	1.0	1.0
2668	PF00271	2224	0.0	1.0	1.0
2669	PF00271	2227	0.0	1.0	1.0
2670	PF00271	10421	0.5	1.0	1.0
2671	PF00271	2236	0.0	0.5	0.5
2672	PF00271	2239	0.0	0.5	0.5
2673	PF00271	18632	0.0	1.0	1.0
2674	PF00271	10441	0.0	1.0	1.0
2675	PF00271	18634	0.0	1.0	1.0
2676	PF00271	2252	0.0	0.5	0.5
2677	PF00271	18640	0.0	0.0	0.0
2678	PF00271	18641	0.0	1.0	1.0
2679	PF00271	2268	1.0	0.0	1.0
2680	PF00271	10460	0.0	1.0	1.0
2681	PF00271	18658	0.0	1.0	1.0
2682	PF00271	2275	0.0	1.0	1.0
2683	PF00271	10473	0.0	0.0	0.0
2684	PF00271	2283	0.0	1.0	1.0
2685	PF00271	18667	0.5	1.0	0.5
2686	PF00271	18670	0.0	1.0	1.0
2687	PF00271	18675	1.0	1.0	1.0
2688	PF00271	10484	0.0	0.5	0.5
2689	PF00271	2303	0.5	0.5	0.0
2690	PF00271	10495	0.0	0.5	0.5
2691	PF00271	18691	0.5	1.0	0.5
2692	PF00271	10503	0.0	0.0	0.0
2693	PF00271	2314	0.5	0.5	0.5
2694	PF00271	18698	0.0	1.0	1.0
2695	PF00271	18699	0.0	1.0	1.0
2696	PF00271	10512	0.0	0.5	0.5
2697	PF00271	18705	0.0	1.0	1.0
2698	PF00271	18706	0.0	0.5	0.5
2699	PF00271	18707	0.0	1.0	1.0
2700	PF00271	10516	0.0	1.0	1.0
2701	PF00271	18723	0.0	0.0	0.0
2702	PF00271	2348	1.0	1.0	0.0
2703	PF00271	18733	0.0	0.5	0.5
2704	PF00271	18734	0.0	1.0	1.0
2705	PF00271	2353	0.0	0.5	0.5
2706	PF00271	2356	0.5	0.5	1.0
2707	PF00271	10549	0.0	0.5	0.5
2708	PF00271	10550	0.0	0.0	0.0
2709	PF00271	18748	0.0	1.0	1.0
2710	PF00271	2365	0.0	0.0	0.0
2711	PF00271	10559	0.5	1.0	1.0
2712	PF00271	10560	0.5	0.5	1.0
2713	PF00271	10562	0.0	1.0	1.0
2714	PF00271	10564	0.5	1.0	1.0
2715	PF00271	18756	0.0	0.0	0.0
2716	PF00271	18758	0.0	0.0	0.0
2717	PF00271	10568	0.0	1.0	1.0
2718	PF00271	18762	0.0	1.0	1.0
2719	PF00271	2381	0.0	1.0	1.0
2720	PF00271	10574	0.0	1.0	1.0
2721	PF00271	18765	0.5	1.0	1.0
2722	PF00271	18779	0.0	1.0	1.0
2723	PF00271	2396	0.0	1.0	1.0
2724	PF00271	2402	0.0	1.0	1.0
2725	PF00271	2404	0.5	1.0	1.0
2726	PF00271	10598	0.0	0.0	0.0
2727	PF00271	18792	0.0	1.0	1.0
2728	PF00271	2413	0.0	1.0	1.0
2729	PF00271	2414	1.0	1.0	1.0
2730	PF00271	18798	0.5	1.0	1.0
2731	PF00271	2417	0.0	1.0	1.0
2732	PF00271	10615	0.0	0.5	0.5
2733	PF00271	2424	0.5	1.0	1.0
2734	PF00271	10619	1.0	1.0	1.0
2735	PF00271	10621	0.0	0.5	0.5
2736	PF00271	18813	0.0	0.5	0.5
2737	PF00271	18814	0.0	0.5	0.5
2738	PF00271	18815	0.0	1.0	1.0
2739	PF00271	18819	0.0	1.0	1.0
2740	PF00271	2439	0.0	0.5	0.5
2741	PF00271	18828	0.0	0.5	0.5
2742	PF00271	2447	0.0	1.0	1.0
2743	PF00271	18832	1.0	1.0	0.0
2744	PF00271	2451	0.0	1.0	1.0
2745	PF00271	18841	0.0	1.0	1.0
2746	PF00271	2466	1.0	1.0	1.0
2747	PF00271	10660	0.5	1.0	1.0
2748	PF00271	2474	0.0	1.0	1.0
2749	PF00271	10668	0.0	0.5	0.5
2750	PF00271	2481	0.0	0.5	0.5
2751	PF00271	18868	0.0	1.0	1.0
2752	PF00271	2485	0.0	1.0	1.0
2753	PF00271	10678	0.0	0.5	0.5
2754	PF00271	2489	0.0	1.0	1.0
2755	PF00271	10695	1.0	1.0	1.0
2756	PF00271	2513	0.0	0.5	0.5
2757	PF00271	2520	0.5	0.5	0.5
2758	PF00271	2521	0.0	0.5	0.5
2759	PF00271	2525	0.5	1.0	1.0
2760	PF00271	10720	0.0	1.0	1.0
2761	PF00271	18914	0.0	0.0	0.0
2762	PF00271	2535	0.0	0.0	0.0
2763	PF00271	18930	0.5	1.0	1.0
2764	PF00271	18937	0.5	0.5	0.5
2765	PF00271	18943	0.0	1.0	1.0
2766	PF00271	2561	0.5	0.5	0.5
2767	PF00271	2563	0.0	0.5	0.5
2768	PF00271	18947	0.0	1.0	1.0
2769	PF00271	2571	0.0	0.5	0.5
2770	PF00271	18955	0.5	1.0	1.0
2771	PF00271	2574	0.5	0.0	0.5
2772	PF00271	10769	0.0	1.0	1.0
2773	PF00271	10770	0.0	1.0	1.0
2774	PF00271	10775	0.0	1.0	1.0
2775	PF00271	10791	0.0	1.0	1.0
2776	PF00271	10807	0.0	0.5	0.5
2777	PF00271	2622	0.0	0.5	0.5
2778	PF00271	19006	0.0	1.0	1.0
2779	PF00271	10816	0.5	0.5	1.0
2780	PF00271	2633	0.0	0.5	0.5
2781	PF00271	10831	0.0	0.5	0.5
2782	PF00271	10835	0.0	0.0	0.0
2783	PF00271	19027	0.0	0.5	0.5
2784	PF00271	2647	0.0	1.0	1.0
2785	PF00271	10842	0.0	0.5	0.5
2786	PF00271	2656	0.0	1.0	1.0
2787	PF00271	2661	0.0	0.5	0.5
2788	PF00271	19045	0.0	1.0	1.0
2789	PF00271	10871	0.0	0.5	0.5
2790	PF00271	10872	1.0	1.0	0.5
2791	PF00271	2682	0.0	1.0	1.0
2792	PF00271	19066	0.0	1.0	1.0
2793	PF00271	19080	0.0	1.0	1.0
2794	PF00271	19082	0.0	0.5	0.5
2795	PF00271	19084	0.0	1.0	1.0
2796	PF00271	19085	0.0	0.5	0.5
2797	PF00271	10898	0.0	0.5	0.5
2798	PF00271	10900	0.0	1.0	1.0
2799	PF00271	19093	0.0	1.0	1.0
2800	PF00271	10903	0.0	1.0	1.0
2801	PF00271	19095	0.5	0.5	1.0
2802	PF00271	2721	0.0	0.0	0.0
2803	PF00271	10914	0.0	1.0	1.0
2804	PF00271	2728	0.0	0.5	0.5
2805	PF00271	19113	0.0	0.5	0.5
2806	PF00271	19118	0.0	1.0	1.0
2807	PF00271	2737	0.0	1.0	1.0
2808	PF00271	19121	0.5	1.0	1.0
2809	PF00271	19124	0.0	0.5	0.5
2810	PF00271	2748	0.5	1.0	1.0
2811	PF00271	10949	0.0	1.0	1.0
2812	PF00271	2766	0.0	0.5	0.5
2813	PF00271	2775	0.5	0.0	0.5
2814	PF00271	19161	0.0	0.0	0.0
2815	PF00271	2778	0.5	1.0	0.5
2816	PF00271	2780	0.0	0.0	0.0
2817	PF00271	2782	0.0	1.0	1.0
2818	PF00271	10975	0.0	0.0	0.0
2819	PF00271	10979	0.0	0.5	0.5
2820	PF00271	19175	0.0	0.5	0.5
2821	PF00271	10984	0.0	0.5	0.5
2822	PF00271	2793	0.0	0.5	0.5
2823	PF00271	2795	0.0	0.5	0.5
2824	PF00271	10989	0.0	0.5	0.5
2825	PF00271	19183	0.5	0.5	0.0
2826	PF00271	10992	0.5	0.5	1.0
2827	PF00271	2807	0.0	1.0	1.0
2828	PF00271	19192	0.0	1.0	1.0
2829	PF00271	2809	0.0	1.0	1.0
2830	PF00271	2813	0.0	0.5	0.5
2831	PF00271	19197	0.0	0.0	0.0
2832	PF00271	19199	0.0	0.5	0.5
2833	PF00271	11008	0.0	1.0	1.0
2834	PF00271	2817	0.0	1.0	1.0
2835	PF00271	19200	0.5	1.0	1.0
2836	PF00271	11013	0.0	0.0	0.0
2837	PF00271	11022	0.0	1.0	1.0
2838	PF00271	19215	0.0	0.5	0.5
2839	PF00271	19216	0.5	1.0	1.0
2840	PF00271	19217	0.0	1.0	1.0
2841	PF00271	19222	0.5	0.5	0.0
2842	PF00271	2839	0.0	0.5	0.5
2843	PF00271	2840	0.0	0.5	0.5
2844	PF00271	2841	1.0	0.5	1.0
2845	PF00271	19226	0.0	0.0	0.0
2846	PF00271	2845	0.0	0.0	0.0
2847	PF00271	19229	0.0	1.0	1.0
2848	PF00271	11040	0.0	0.5	0.5
2849	PF00271	11042	0.0	1.0	1.0
2850	PF00271	2853	0.0	1.0	1.0
2851	PF00271	2854	0.0	1.0	1.0
2852	PF00271	11048	0.5	1.0	1.0
2853	PF00271	11055	0.0	1.0	1.0
2854	PF00271	11059	0.0	1.0	1.0
2855	PF00271	19254	0.0	0.5	0.5
2856	PF00271	19255	1.0	0.0	1.0
2857	PF00271	11068	0.0	0.5	0.5
2858	PF00271	19263	0.0	0.5	0.5
2859	PF00271	11072	0.5	0.5	0.5
2860	PF00271	19268	0.0	0.5	0.5
2861	PF00271	19271	1.0	1.0	0.5
2862	PF00271	11081	0.0	1.0	1.0
2863	PF00271	11089	0.0	0.0	0.0
2864	PF00271	2898	0.0	0.5	0.5
2865	PF00271	11092	0.0	1.0	1.0
2866	PF00271	19289	0.0	0.5	0.5
2867	PF00271	19291	0.0	0.5	0.5
2868	PF00271	19292	0.5	1.0	1.0
2869	PF00271	2912	1.0	0.5	1.0
2870	PF00271	19296	0.5	1.0	1.0
2871	PF00271	19298	0.0	0.5	0.5
2872	PF00271	19300	0.0	1.0	1.0
2873	PF00271	19307	0.0	1.0	1.0
2874	PF00271	11117	0.0	0.5	0.5
2875	PF00271	19312	0.0	1.0	1.0
2876	PF00271	2931	0.0	1.0	1.0
2877	PF00271	19316	0.5	1.0	1.0
2878	PF00271	2935	0.0	0.5	0.5
2879	PF00271	19320	0.0	1.0	1.0
2880	PF00271	2945	0.0	1.0	1.0
2881	PF00271	19330	0.0	1.0	1.0
2882	PF00271	19331	0.5	0.0	0.5
2883	PF00271	11145	0.0	0.5	0.5
2884	PF00271	19340	0.0	0.5	0.5
2885	PF00271	11157	0.0	0.0	0.0
2886	PF00271	2967	0.5	0.0	0.5
2887	PF00271	19351	0.5	1.0	0.5
2888	PF00271	19353	0.0	1.0	1.0
2889	PF00271	19357	0.0	0.5	0.5
2890	PF00271	2978	0.0	1.0	1.0
2891	PF00271	19366	0.0	1.0	1.0
2892	PF00271	19368	0.0	0.5	0.5
2893	PF00271	19369	0.0	1.0	1.0
2894	PF00271	19373	0.0	0.5	0.5
2895	PF00271	11185	0.5	0.5	0.5
2896	PF00271	11187	0.5	1.0	1.0
2897	PF00271	2999	0.0	1.0	1.0
2898	PF00271	19383	0.0	1.0	1.0
2899	PF00271	3009	0.0	0.5	0.5
2900	PF00271	11201	0.0	1.0	1.0
2901	PF00271	19393	0.0	1.0	1.0
2902	PF00271	11204	0.0	1.0	1.0
2903	PF00271	19397	0.0	0.5	0.5
2904	PF00271	19401	0.0	0.5	0.5
2905	PF00271	3018	0.5	1.0	1.0
2906	PF00271	19403	0.0	0.5	0.5
2907	PF00271	3020	0.0	1.0	1.0
2908	PF00271	19411	0.0	0.5	0.5
2909	PF00271	19421	0.5	1.0	0.5
2910	PF00271	3042	0.5	0.5	0.0
2911	PF00271	11234	0.0	1.0	1.0
2912	PF00271	19428	0.0	1.0	1.0
2913	PF00271	11237	0.0	0.0	0.0
2914	PF00271	19437	0.0	0.0	0.0
2915	PF00271	3055	0.0	0.5	0.5
2916	PF00271	19440	0.0	1.0	1.0
2917	PF00271	3060	0.5	0.0	0.5
2918	PF00271	11253	0.0	0.5	0.5
2919	PF00271	19447	0.0	0.5	0.5
2920	PF00271	11256	0.0	1.0	1.0
2921	PF00271	3073	0.0	0.5	0.5
2922	PF00271	3074	0.0	0.5	0.5
2923	PF00271	11285	0.5	1.0	1.0
2924	PF00271	3095	0.0	0.5	0.5
2925	PF00271	3098	0.0	0.5	0.5
2926	PF00271	19483	0.5	0.5	0.0
2927	PF00271	19484	0.0	1.0	1.0
2928	PF00271	19485	0.5	1.0	1.0
2929	PF00271	11299	0.0	1.0	1.0
2930	PF00271	11300	0.0	0.5	0.5
2931	PF00271	19492	0.0	1.0	1.0
2932	PF00271	19496	0.0	1.0	1.0
2933	PF00271	11308	0.0	0.5	0.5
2934	PF00271	19500	0.0	1.0	1.0
2935	PF00271	3118	0.5	1.0	1.0
2936	PF00271	19505	0.0	0.5	0.5
2937	PF00271	11318	0.0	1.0	1.0
2938	PF00271	3128	0.5	0.5	1.0
2939	PF00271	11321	0.5	0.5	0.5
2940	PF00271	11325	0.0	1.0	1.0
2941	PF00271	3134	0.0	1.0	1.0
2942	PF00271	3139	0.0	0.5	0.5
2943	PF00271	11339	0.0	1.0	1.0
2944	PF00271	19534	0.5	1.0	0.5
2945	PF00271	19535	0.0	1.0	1.0
2946	PF00271	3160	0.0	1.0	1.0
2947	PF00271	11352	0.5	1.0	1.0
2948	PF00271	19545	0.0	1.0	1.0
2949	PF00271	11358	0.5	0.5	0.0
2950	PF00271	11364	0.5	1.0	1.0
2951	PF00271	3174	0.0	0.5	0.5
2952	PF00271	11367	0.0	1.0	1.0
2953	PF00271	19566	0.0	1.0	1.0
2954	PF00271	3183	0.0	1.0	1.0
2955	PF00271	11375	0.0	0.5	0.5
2956	PF00271	11376	0.0	0.0	0.0
2957	PF00271	19570	0.0	1.0	1.0
2958	PF00271	3191	0.5	1.0	1.0
2959	PF00271	19581	0.0	1.0	1.0
2960	PF00271	19587	0.0	0.5	0.5
2961	PF00271	3205	0.0	1.0	1.0
2962	PF00271	3206	0.5	0.5	1.0
2963	PF00271	11400	0.0	1.0	1.0
2964	PF00271	11401	0.5	1.0	1.0
2965	PF00271	11404	0.0	1.0	1.0
2966	PF00271	19597	0.0	0.0	0.0
2967	PF00271	19598	1.0	1.0	0.0
2968	PF00271	3216	0.0	0.5	0.5
2969	PF00271	11409	0.0	0.5	0.5
2970	PF00271	3218	0.5	1.0	1.0
2971	PF00271	19602	0.0	1.0	1.0
2972	PF00271	11412	0.0	0.0	0.0
2973	PF00271	11414	0.0	1.0	1.0
2974	PF00271	3224	0.0	1.0	1.0
2975	PF00271	19614	0.0	1.0	1.0
2976	PF00271	11424	0.0	1.0	1.0
2977	PF00271	3237	0.0	1.0	1.0
2978	PF00271	3238	0.5	0.5	0.0
2979	PF00271	3241	1.0	1.0	0.0
2980	PF00271	11435	0.0	1.0	1.0
2981	PF00271	3245	0.0	1.0	1.0
2982	PF00271	19630	0.0	0.5	0.5
2983	PF00271	11441	0.5	1.0	0.5
2984	PF00271	11444	0.5	0.5	0.5
2985	PF00271	11447	0.0	1.0	1.0
2986	PF00271	3256	0.0	0.5	0.5
2987	PF00271	3261	0.5	1.0	1.0
2988	PF00271	3262	0.5	1.0	1.0
2989	PF00271	19652	0.5	1.0	1.0
2990	PF00271	19664	0.0	0.5	0.5
2991	PF00271	11483	0.0	1.0	1.0
2992	PF00271	11487	0.0	1.0	1.0
2993	PF00271	3296	0.0	0.0	0.0
2994	PF00271	19690	0.0	1.0	1.0
2995	PF00271	19695	0.0	1.0	1.0
2996	PF00271	3315	0.5	1.0	0.5
2997	PF00271	3324	0.0	1.0	1.0
2998	PF00271	3325	0.0	0.5	0.5
2999	PF00271	11521	0.5	1.0	1.0
3000	PF00271	11527	0.0	1.0	1.0
3001	PF00271	19719	0.0	1.0	1.0
3002	PF00271	3337	0.0	1.0	1.0
3003	PF00271	11529	0.0	0.5	0.5
3004	PF00271	19720	0.5	0.5	1.0
3005	PF00271	3347	0.0	0.5	0.5
3006	PF00271	11541	0.0	1.0	1.0
3007	PF00271	19736	0.0	0.5	0.5
3008	PF00271	11546	0.0	1.0	1.0
3009	PF00271	11553	0.0	0.5	0.5
3010	PF00271	3370	0.5	0.5	0.0
3011	PF00271	11562	0.0	1.0	1.0
3012	PF00271	19760	0.5	0.5	1.0
3013	PF00271	3382	0.5	0.5	0.0
3014	PF00271	11580	0.0	0.0	0.0
3015	PF00271	3391	1.0	1.0	0.5
3016	PF00271	19781	0.5	0.5	0.0
3017	PF00271	19795	0.0	1.0	1.0
3018	PF00271	3412	0.0	0.5	0.5
3019	PF00271	11604	0.0	1.0	1.0
3020	PF00271	11605	0.0	1.0	1.0
3021	PF00271	11613	0.0	1.0	1.0
3022	PF00271	11615	0.5	0.5	0.5
3023	PF00271	11616	1.0	1.0	0.0
3024	PF00271	3425	0.0	1.0	1.0
3025	PF00271	3430	0.0	0.5	0.5
3026	PF00271	11622	0.0	0.5	0.5
3027	PF00271	3434	0.5	0.0	0.5
3028	PF00271	11629	0.5	0.5	0.0
3029	PF00271	3438	0.0	1.0	1.0
3030	PF00271	11638	0.0	1.0	1.0
3031	PF00271	11640	0.5	1.0	1.0
3032	PF00271	3451	0.0	1.0	1.0
3033	PF00271	11647	0.5	1.0	1.0
3034	PF00271	19839	0.5	1.0	1.0
3035	PF00271	3458	0.5	1.0	1.0
3036	PF00271	3459	0.0	0.0	0.0
3037	PF00271	11650	0.0	1.0	1.0
3038	PF00271	11652	0.5	1.0	1.0
3039	PF00271	11656	0.0	0.5	0.5
3040	PF00271	11658	0.0	1.0	1.0
3041	PF00271	3467	0.0	1.0	1.0
3042	PF00271	19851	0.0	1.0	1.0
3043	PF00271	3478	0.0	0.5	0.5
3044	PF00271	11676	0.0	1.0	1.0
3045	PF00271	3491	0.0	1.0	1.0
3046	PF00271	11687	0.0	0.5	0.5
3047	PF00271	19883	0.0	1.0	1.0
3048	PF00271	19884	0.0	0.5	0.5
3049	PF00271	19890	0.0	1.0	1.0
3050	PF00271	11703	0.0	0.0	0.0
3051	PF00271	3514	0.5	1.0	1.0
3052	PF00271	3515	0.0	0.0	0.0
3053	PF00271	11717	1.0	1.0	1.0
3054	PF00271	3528	0.0	1.0	1.0
3055	PF00271	11725	0.0	1.0	1.0
3056	PF00271	11726	0.0	1.0	1.0
3057	PF00271	19920	0.5	1.0	1.0
3058	PF00271	11729	0.0	1.0	1.0
3059	PF00271	19922	0.5	0.5	1.0
3060	PF00271	19923	0.5	0.0	0.5
3061	PF00271	11732	1.0	1.0	1.0
3062	PF00271	3541	0.0	0.0	0.0
3063	PF00271	19924	0.0	1.0	1.0
3064	PF00271	19936	0.0	1.0	1.0
3065	PF00271	11747	0.0	1.0	1.0
3066	PF00271	19944	0.0	1.0	1.0
3067	PF00271	11753	0.5	1.0	0.5
3068	PF00271	11759	0.0	1.0	1.0
3069	PF00271	19951	0.0	0.0	0.0
3070	PF00271	19952	0.0	0.5	0.5
3071	PF00271	3572	0.0	0.5	0.5
3072	PF00271	3576	0.0	1.0	1.0
3073	PF00271	19961	0.0	0.0	0.0
3074	PF00271	3583	0.0	1.0	1.0
3075	PF00271	11781	0.0	1.0	1.0
3076	PF00271	3598	0.5	1.0	0.5
3077	PF00271	19985	0.0	0.5	0.5
3078	PF00271	11797	1.0	0.5	1.0
