	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
284	PF04074	0.875	0.8541666666666666	0.5416666666666666
285	PF20075	0.8958333333333334	0.8958333333333334	0.3541666666666667
286	PF14287	0.875	0.8958333333333334	0.4166666666666667
287	PF11959	0.8541666666666666	0.8333333333333334	0.4791666666666667
288	PF12668	0.9166666666666666	1.0	0.6666666666666666
289	PF00791	0.9166666666666666	0.8958333333333334	0.5208333333333334
290	PF03392	0.8958333333333334	0.875	0.5416666666666666
291	PF16205	0.9375	0.9583333333333334	0.7916666666666666
292	PF06479	0.875	0.875	0.4791666666666667
293	PF08644	0.9375	0.9791666666666666	0.5
294	PF24704	0.9583333333333334	0.9583333333333334	0.5416666666666666
295	PF12263	0.8958333333333334	0.8541666666666666	0.25
296	PF11188	0.875	0.9166666666666666	0.4583333333333333
297	PF13711	0.9166666666666666	0.9166666666666666	0.7083333333333334
298	PF03894	0.9375	0.9166666666666666	0.4375
299	PF22913	0.8958333333333334	0.8958333333333334	0.5
300	PF02064	0.9375	0.9375	0.4166666666666667
301	PF22886	0.8958333333333334	0.9166666666666666	0.5
302	PF04300	0.8958333333333334	0.8958333333333334	0.20833333333333334
303	PF24842	0.875	0.9166666666666666	0.5
304	PF13195	0.8333333333333334	0.8333333333333334	0.375
305	PF12465	0.8541666666666666	0.875	0.5625
306	PF07853	0.9375	1.0	0.875
307	PF18791	0.9583333333333334	0.9375	0.3958333333333333
308	PF20601	0.9166666666666666	0.9375	0.6041666666666666
309	PF08880	0.8958333333333334	0.875	0.5833333333333334
310	PF24294	0.8958333333333334	0.9375	0.5833333333333334
311	PF13838	0.875	0.875	0.4375
312	PF06506	0.9375	0.9583333333333334	0.5208333333333334
313	PF22064	0.8541666666666666	0.8958333333333334	0.375
314	PF23050	0.9375	0.9791666666666666	0.5833333333333334
315	PF03709	0.9375	0.9375	0.3541666666666667
316	PF08231	0.9583333333333334	0.9583333333333334	0.3541666666666667
317	PF09358	0.8958333333333334	0.9375	0.5625
318	PF12892	0.8958333333333334	0.9166666666666666	0.6875
